osm_type,osm_id,key,value,name,lat,lon,addr:street,addr:housenumber,brand,operator,website,cuisine,opening_hours,description,barrio,comuna,ipcf_promedio_pesos,porc_hogares_bajo_lp,porc_poblacion_bajo_lp,tasa_actividad,tasa_empleo,tasa_desocupacion,tasa_desocupacion_varones,tasa_desocupacion_mujeres,tasa_subocupacion,porc_cuenta_propia,porc_asalariados_sin_jubilacion,poblacion,superficie_km2,densidad_hab_km2,porc_poblacion_ciudad,porc_superficie_ciudad,varones_cada_100_mujeres,edad_promedio_anios,porc_poblacion_0_14,porc_poblacion_15_64,porc_65mas,porc_nacidos_ciudad,tasa_fecundidad,tasa_mortalidad_infantil,tasa_natalidad,tasa_mortalidad,tasa_crecimiento_vegetativo,porc_mujeres_sin_hijos,porc_mujeres_1_2_hijos,porc_mujeres_mas_2_hijos,tamano_medio_hogar,porc_hogares_unipersonales,porc_poblacion_unida,porc_hogares_familiares,porc_hogares_no_familiares
node,4683621776,shop,books,Librería La Cátedra,-34.6043716,-58.3896958,Avenida Corrientes,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4683625494,shop,books,Edipo,-34.6044732,-58.3905207,Avenida Corrientes,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4683625496,shop,books,Gandhi,-34.6044685,-58.3906265,Avenida Corrientes,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4683625497,shop,books,Jekyll,-34.6044685,-58.3906664,Avenida Corrientes,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4683625514,shop,books,Librerías Levalle,-34.6045417,-58.3919277,Avenida Corrientes,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4683845879,shop,deli,Doña Elena,-34.6443653,-58.5204316,Lisandro de la Torre,,,,,,,,Liniers,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4683891052,shop,bakery,Theodor,-34.653041,-58.5180882,Avenida Emilio Castro,,,,,,,,Liniers,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4684000438,shop,bakery,La Estrella,-34.6466498,-58.5043728,Avenida Emilio Castro,,,,,,,,Liniers,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4684071551,shop,deli,Vacalin,-34.6520077,-58.5025376,Avenida Juan Bautista Alberdi,,,,,,,,Mataderos,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4684356866,shop,deli,El Tangal,-34.64912,-58.5000561,Avenida Juan Bautista Alberdi,,,,,,,,Mataderos,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4689637730,shop,bakery,Esperanza,-34.6046264,-58.3942883,Avenida Corrientes,,,,,,,,Balvanera,3.0,685561.0,25.7,32.3,63.7,59.9,"5,9a","5,2b","6,8b","9,4a",19.8,26.9,"193,790",6.4,"30,280",6.3,3.1,90.1,39.2,17.4,65.8,16.8,50.5,1.1,8.2,7.7,9.7,-2.0,38.2,42.5,19.3,2.2,41.3,48.0,57.7,42.3
node,4689892682,shop,bakery,De la Esquina,-34.6083854,-58.419979,,,,,,,,,Almagro,5.0,859444.0,"12,7a",13.7,68.1,64.4,"5,5a","4,5b","6,3b","5,6a",20.1,"16,7a","187,991",6.7,"28,058",6.1,3.3,85.8,40.3,17.2,64.7,18.1,57.7,0.9,4.2,6.2,9.8,-3.6,42.6,44.4,13.0,2.1,43.4,47.5,56.4,43.6
node,4690601210,shop,books,Ediciones Colihue,-34.6086503,-58.4390731,Avenida Díaz Vélez,,,,,,,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4692876970,shop,bakery,Praana,-34.6296011,-58.4438467,Avenida Directorio,,,,,,,,Parque Chacabuco,7.0,630368.0,22.8,29.0,61.4,57.6,"6,3a","5,0b","7,7b","12,3a",20.7,27.4,"242,828",12.4,"19,583",7.9,6.0,89.9,37.7,21.2,62.5,16.3,67.3,1.2,6.4,7.7,8.8,-1.2,33.0,51.1,15.9,2.5,30.0,49.4,69.8,30.2
node,4692928291,shop,bakery,La Pastora,-34.6273456,-58.4282368,Avenida Directorio,,,,,,,,Parque Chacabuco,7.0,630368.0,22.8,29.0,61.4,57.6,"6,3a","5,0b","7,7b","12,3a",20.7,27.4,"242,828",12.4,"19,583",7.9,6.0,89.9,37.7,21.2,62.5,16.3,67.3,1.2,6.4,7.7,8.8,-1.2,33.0,51.1,15.9,2.5,30.0,49.4,69.8,30.2
node,4693054641,shop,ice_cream,Nicolo Helados,-34.6248713,-58.4102116,Avenida San Juan,,,,,,,,San Cristobal,3.0,685561.0,25.7,32.3,63.7,59.9,"5,9a","5,2b","6,8b","9,4a",19.8,26.9,"193,790",6.4,"30,280",6.3,3.1,90.1,39.2,17.4,65.8,16.8,50.5,1.1,8.2,7.7,9.7,-2.0,38.2,42.5,19.3,2.2,41.3,48.0,57.7,42.3
node,4693077048,shop,bakery,Costa Lar,-34.6229132,-58.3920399,Avenida San Juan,,,,,,,,San Cristobal,3.0,685561.0,25.7,32.3,63.7,59.9,"5,9a","5,2b","6,8b","9,4a",19.8,26.9,"193,790",6.4,"30,280",6.3,3.1,90.1,39.2,17.4,65.8,16.8,50.5,1.1,8.2,7.7,9.7,-2.0,38.2,42.5,19.3,2.2,41.3,48.0,57.7,42.3
node,4693828282,shop,ice_cream,Tino,-34.6088584,-58.4307082,Avenida Díaz Vélez,4520,,,https://www.tinohelados.com,,,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4695923724,shop,bakery,El Sol,-34.6356025,-58.4525126,Primera Junta,,,,,,,,Flores,7.0,630368.0,22.8,29.0,61.4,57.6,"6,3a","5,0b","7,7b","12,3a",20.7,27.4,"242,828",12.4,"19,583",7.9,6.0,89.9,37.7,21.2,62.5,16.3,67.3,1.2,6.4,7.7,8.8,-1.2,33.0,51.1,15.9,2.5,30.0,49.4,69.8,30.2
node,4696399757,shop,bakery,Federico,-34.6329742,-58.448398,Baldomero Fernández Moreno,,,,,,,,Parque Chacabuco,7.0,630368.0,22.8,29.0,61.4,57.6,"6,3a","5,0b","7,7b","12,3a",20.7,27.4,"242,828",12.4,"19,583",7.9,6.0,89.9,37.7,21.2,62.5,16.3,67.3,1.2,6.4,7.7,8.8,-1.2,33.0,51.1,15.9,2.5,30.0,49.4,69.8,30.2
node,4697794848,shop,books,Librería Lyris,-34.5995785,-58.3893093,Avenida Córdoba,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4698076624,shop,deli,Granja San Jose,-34.6650662,-58.4910549,Murguiondo,,,,,,,,Mataderos,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4698094012,shop,deli,Santa Rosa,-34.6720438,-58.4891606,Luis A. de Herrera,,,,,,,,Villa Lugano,8.0,401724.0,37.9,46.1,55.0,49.5,"10,0a","8,5a","11,8a",12.3,23.6,41.0,"230,623",22.5,"10,250",7.5,10.9,93.5,31.8,28.9,60.3,10.8,73.9,1.3,7.2,9.2,6.3,2.9,27.6,42.6,29.8,3.5,13.2,49.0,86.4,13.6
node,4698221984,shop,bakery,Alma Mia,-34.6506473,-58.4829633,,,,,,,,,Parque Avellaneda,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4698232041,shop,deli,42,-34.6084522,-58.4445868,Avenida Doctor Honorio Pueyrredón,,,,,,,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4698255283,shop,deli,Don Fiambrizio,-34.6080813,-58.4440558,Avenida Díaz Vélez,,,,,,,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4699493572,shop,bakery,Buenos Aires,-34.660961,-58.4839289,Avenida Eva Perón,,,,,,,,Mataderos,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4699493588,shop,bakery,Delicias de Matadores,-34.6600883,-58.4825817,Corvalán,,,,,,,,Mataderos,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4699546226,shop,bakery,Las Reinas,-34.6567749,-58.4778033,Avenida Eva Perón,,,,,,,,Parque Avellaneda,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4699660062,shop,bakery,Del Plata,-34.6104221,-58.4079511,Avenida Rivadavia,,,,,,,,Balvanera,3.0,685561.0,25.7,32.3,63.7,59.9,"5,9a","5,2b","6,8b","9,4a",19.8,26.9,"193,790",6.4,"30,280",6.3,3.1,90.1,39.2,17.4,65.8,16.8,50.5,1.1,8.2,7.7,9.7,-2.0,38.2,42.5,19.3,2.2,41.3,48.0,57.7,42.3
node,4699672878,shop,bakery,Marroco's,-34.6175587,-58.437006,Avenida Acoyte,,,,,,,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4699741319,shop,books,FitoGraf,-34.606982,-58.3758699,Bartolomé Mitre,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4700029920,shop,bakery,New Ola!,-34.611552,-58.4388063,Avenida Acoyte,,,,,,,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4700134716,shop,deli,Don Roberto,-34.6218621,-58.4348106,Avenida José María Moreno,,,,,,,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4700134725,shop,bakery,Fiore,-34.6225157,-58.434618,Avenida José María Moreno,,,,,,,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4700288671,shop,bakery,Don Armando,-34.6264102,-58.4712645,,,,,,,,,Flores,7.0,630368.0,22.8,29.0,61.4,57.6,"6,3a","5,0b","7,7b","12,3a",20.7,27.4,"242,828",12.4,"19,583",7.9,6.0,89.9,37.7,21.2,62.5,16.3,67.3,1.2,6.4,7.7,8.8,-1.2,33.0,51.1,15.9,2.5,30.0,49.4,69.8,30.2
node,4700488866,shop,ice_cream,Las Malvinas,-34.6028419,-58.4334004,Avenida Ángel Gallardo,78,,,,,13:00-24:00,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4700535797,shop,ice_cream,La Flor de lmagro,-34.6008876,-58.4313824,Avenida Estado de Israel,,,,,,,,Villa Crespo,15.0,836539.0,"13,4a",15.6,66.3,62.5,"5,7a","6,0b","5,4b","7,9a",21.4,26.4,"182,551",14.3,"12,766",5.9,6.9,88.0,39.8,16.4,66.5,17.1,68.8,1.0,5.4,7.2,9.7,-2.5,36.1,51.3,12.6,2.1,42.6,46.1,55.9,44.1
node,4701610011,shop,bakery,Ceres,-34.5975602,-58.4229557,Avenida Córdoba,3979,,,,,,,Palermo,14.0,1028794.0,"11,9a",11.5,66.1,63.5,"4,0b", ---,"5,6b","5,4a",20.7,23.6,"227,315",15.9,"14,297",7.4,7.7,82.8,41.1,13.8,67.1,19.1,55.4,1.3,2.8,11.3,8.9,2.4,47.2,42.3,10.5,1.9,48.6,44.3,50.0,50.0
node,4701797415,shop,bakery,San Ceferino,-34.6251456,-58.4672709,Avenida Avellaneda,,,,,,,,Flores,7.0,630368.0,22.8,29.0,61.4,57.6,"6,3a","5,0b","7,7b","12,3a",20.7,27.4,"242,828",12.4,"19,583",7.9,6.0,89.9,37.7,21.2,62.5,16.3,67.3,1.2,6.4,7.7,8.8,-1.2,33.0,51.1,15.9,2.5,30.0,49.4,69.8,30.2
node,4701895464,shop,bakery,Confitería Nuestra Señora del Valle,-34.597832,-58.412553,Avenida Córdoba,3249,,,,,,,Recoleta,2.0,1046451.0,17.0,15.7,64.5,61.8,"4,2b", ---,"5,6b","6,5a",19.6,25.5,"149,345",6.3,"23,706",4.8,3.1,80.5,42.5,11.4,67.5,21.1,46.0,1.3,4.2,9.8,10.5,-0.7,50.4,37.0,12.6,1.8,54.2,44.9,45.6,54.4
node,4701895466,shop,books,Librería,-34.5978312,-58.4126557,Avenida Córdoba,,,,,,,,Recoleta,2.0,1046451.0,17.0,15.7,64.5,61.8,"4,2b", ---,"5,6b","6,5a",19.6,25.5,"149,345",6.3,"23,706",4.8,3.1,80.5,42.5,11.4,67.5,21.1,46.0,1.3,4.2,9.8,10.5,-0.7,50.4,37.0,12.6,1.8,54.2,44.9,45.6,54.4
node,4701985245,shop,bakery,Almacén de Medialunas Valerdo,-34.6051093,-58.378067,Esmeralda,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4702072050,shop,books,Librería Helena de Buenos Aires,-34.5978823,-58.3784021,Esmeralda,882,,,,,,,Retiro,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4702275625,shop,books,Agape Libros,-34.5996561,-58.3781655,Esmeralda,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4702320238,shop,books,Poema 20,-34.5979935,-58.3782572,,,,,,,,,Retiro,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4702320256,shop,bakery,Doña Pancha,-34.5977151,-58.3779397,Paraguay,,,,,,,,Retiro,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4702383150,shop,bakery,La Francesa,-34.6251448,-58.4681641,Avenida Avellaneda,,,,,,,,Flores,7.0,630368.0,22.8,29.0,61.4,57.6,"6,3a","5,0b","7,7b","12,3a",20.7,27.4,"242,828",12.4,"19,583",7.9,6.0,89.9,37.7,21.2,62.5,16.3,67.3,1.2,6.4,7.7,8.8,-1.2,33.0,51.1,15.9,2.5,30.0,49.4,69.8,30.2
node,4702525215,shop,bakery,La Gran Flauta,-34.6158452,-58.4423234,Neuquén,,,,,,,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4702530769,shop,bakery,Delicias Del Alma,-34.623599,-58.4019728,Avenida San Juan,,,,,,,,San Cristobal,3.0,685561.0,25.7,32.3,63.7,59.9,"5,9a","5,2b","6,8b","9,4a",19.8,26.9,"193,790",6.4,"30,280",6.3,3.1,90.1,39.2,17.4,65.8,16.8,50.5,1.1,8.2,7.7,9.7,-2.0,38.2,42.5,19.3,2.2,41.3,48.0,57.7,42.3
node,4702530787,shop,books,Aluvion Libros,-34.6001216,-58.3809495,Viamonte,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4702543590,shop,bakery,La Helvetica,-34.6230654,-58.3979783,,,,,,,,,San Cristobal,3.0,685561.0,25.7,32.3,63.7,59.9,"5,9a","5,2b","6,8b","9,4a",19.8,26.9,"193,790",6.4,"30,280",6.3,3.1,90.1,39.2,17.4,65.8,16.8,50.5,1.1,8.2,7.7,9.7,-2.0,38.2,42.5,19.3,2.2,41.3,48.0,57.7,42.3
node,4704027427,shop,deli,Los Primos,-34.6528588,-58.4730438,Avenida Eva Perón,,,,,,,,Parque Avellaneda,9.0,605610.0,"24,0a",28.2,60.8,56.6,"6,9a","6,4b","7,4b","9,3a",25.6,34.4,"171,839",16.6,"10,352",5.6,8.1,94.4,38.4,19.7,63.2,17.1,68.7,1.1,8.2,6.5,9.9,-3.5,30.2,48.9,20.9,2.6,26.6,47.0,72.7,27.3
node,4704043909,shop,books,Atenea,-34.6332354,-58.4800224,Avenida Rivadavia,,,,,,,,Floresta,10.0,678784.0,"14,0a",17.5,58.4,56.1,"3,9b", ---,"6,1b","11,0a",21.5,24.2,"170,859",12.6,"13,560",5.5,6.1,88.8,39.6,19.8,62.0,18.2,75.2,1.0,5.1,6.1,10.0,-3.9,30.0,53.2,16.8,2.5,23.6,60.9,76.2,23.8
node,4704058993,shop,bakery,Las Breñas,-34.633434,-58.480859,Avenida Rivadavia,,,,,,,,Floresta,10.0,678784.0,"14,0a",17.5,58.4,56.1,"3,9b", ---,"6,1b","11,0a",21.5,24.2,"170,859",12.6,"13,560",5.5,6.1,88.8,39.6,19.8,62.0,18.2,75.2,1.0,5.1,6.1,10.0,-3.9,30.0,53.2,16.8,2.5,23.6,60.9,76.2,23.8
node,4704115839,shop,bakery,Confitería,-34.6356629,-58.4877141,Avenida Olivera,,,,,,,,Velez Sarsfield,10.0,678784.0,"14,0a",17.5,58.4,56.1,"3,9b", ---,"6,1b","11,0a",21.5,24.2,"170,859",12.6,"13,560",5.5,6.1,88.8,39.6,19.8,62.0,18.2,75.2,1.0,5.1,6.1,10.0,-3.9,30.0,53.2,16.8,2.5,23.6,60.9,76.2,23.8
node,4704128748,shop,bakery,Caris,-34.6061102,-58.3803293,Teniente General Juan Domingo Perón,,,,,,,,San Nicolas,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4704226872,shop,deli,La Tranquera,-34.6258264,-58.432597,Avenida Pedro Goyena,,,,,,,,Caballito,6.0,883031.0,"13,4a",14.4,63.1,60.6,"4,0b", ---,"4,9b","6,5a",23.4,"18,5a","185,964",6.9,"26,951",6.0,3.4,84.8,41.3,17.1,63.7,19.2,69.9,0.9,4.1,6.0,9.7,-3.8,40.4,47.6,12.0,2.0,45.0,49.6,54.2,45.8
node,4704502181,shop,bakery,Pastas Artesanales,-34.6152826,-58.412688,Sánchez de Loria,,,,,,,,Balvanera,3.0,685561.0,25.7,32.3,63.7,59.9,"5,9a","5,2b","6,8b","9,4a",19.8,26.9,"193,790",6.4,"30,280",6.3,3.1,90.1,39.2,17.4,65.8,16.8,50.5,1.1,8.2,7.7,9.7,-2.0,38.2,42.5,19.3,2.2,41.3,48.0,57.7,42.3
node,4704516214,shop,books,Lbreria,-34.5984384,-58.3736443,Avenida Córdoba,,,,,,,,Retiro,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4706867620,shop,ice_cream,Vía Giovanni,-34.6011086,-58.4315723,Avenida Estado de Israel,4751,,,,,,,Villa Crespo,15.0,836539.0,"13,4a",15.6,66.3,62.5,"5,7a","6,0b","5,4b","7,9a",21.4,26.4,"182,551",14.3,"12,766",5.9,6.9,88.0,39.8,16.4,66.5,17.1,68.8,1.0,5.4,7.2,9.7,-2.5,36.1,51.3,12.6,2.1,42.6,46.1,55.9,44.1
node,4707270235,shop,books,Biblos,-34.595706,-58.3841176,Avenida Santa Fe,,,,,,,,Retiro,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
node,4707360748,shop,ice_cream,Diechi,-34.5958053,-58.3852413,Avenida Santa Fe,,,,,,,,Retiro,1.0,694384.0,26.8,35.5,66.5,62.3,"6,2a","4,6b","8,1a","9,1a",23.9,32.8,"258,922",17.9,"14,465",8.4,8.7,101.2,37.8,18.2,66.9,14.9,47.4,1.1,5.6,8.1,7.2,0.9,37.3,40.6,22.1,2.6,24.4,53.1,73.2,26.8
